"_id",name,x1,x2,x3,x4,x5,y
619f929cc5d789f868984765,Atsi,-568,19.182762258255803,-406,242,-341077,0
619f929cc5d789f868984766,Lecart,-188,148,-258863,-875,-15.808032884785161,-537597.2253850922
619f929cc5d789f868984767,Thomine,0,-952,963,-750,-877,555790
619f929cc5d789f868984768,De Jesus,-331078,0,-35,,0,-204989
619f929cc5d789f868984769,Di Loretto,0,,644,-102,239,717105
619f929cc5d789f86898476a,Lemesle,135,-1758.8176651419901,456,-283.6535932334452,594,1087777
619f929cc5d789f86898476b,Atsi,0,-40,-864,905465,-731,0
619f929cc5d789f86898476c,Collin,,43329,-302,-357,849.9529999023433,-286879.1878084466
619f929cc5d789f86898476d,Capart,-206,,48,-743,-728,347290
619f929cc5d789f86898476e,Domont,-1282.6747744990034,65.46418431406701,845,-676,884,0
619f929cc5d789f86898476f,Keklik,0,-340,330,-179,-998,718800
619f929cc5d789f868984770,Domont,893,911,0,-732,,0
619f929cc5d789f868984771,Vautherot,918,233,1441.865763943107,0,697.3053846131811,-796481
619f929cc5d789f868984772,Cagnache,-914,965,312,708,-556,-496310
619f929cc5d789f868984773,Djouhri,39.38481585749984,108,481,-245,-357,0
619f929cc5d789f868984774,Villoteau,-984,0,-812,-588,0,176564564
619f929cc5d789f868984775,Djouhri,-810.5024894708524,14.53453318720018,-944,-336,-534391,0
619f929cc5d789f868984776,Zaouch,-910,-645,620.8885657458038,-679,671044,0
619f929cc5d789f868984777,Leger,207757,-537,-252,-809,-626,0
619f929cc5d789f868984778,Lecart,-801.2625384959432,208,824,,-63327,
619f929cc5d789f868984779,Blondel,874,0,-328.2118002790642,,0,-1641212
619f929cc5d789f86898477a,Atsi,-517,-321,0,-514,-194,
619f929cc5d789f86898477b,Drouart,0,-261,-750,696597,961,467743
619f929cc5d789f86898477c,Thomine,-755,488,968,542,-936,-288552
619f929cc5d789f86898477d,Atsi,0,823,,-741,156.79324333182606,-316720
619f929cc5d789f86898477e,Bannani,-609,754,-392,893,665,248719
619f929cc5d789f86898477f,Zaouch,-738,,847,56,-846,-185664
619f929cc5d789f868984780,Bartek,581053,629,-283,-322,,-1378343.3283372875
619f929cc5d789f868984781,Castaigne,0,,780,330.0633811884066,-743,380715258
619f929cc5d789f868984782,Lemesle,847,-308,-725,124.999648909454,923,868275
619f929cc5d789f868984783,Collin,88,844,-634,0,516,73966
619f929cc5d789f868984784,Djouhri,722,,-84,569943,228.76733109703167,871346
619f929cc5d789f868984785,Keklik,,475,485,-106,976,-612807
619f929cc5d789f868984786,Drouart,-40,622,-555500,-192,284.14723293124297,
619f929cc5d789f868984787,Bannani,-148874,-738,79,-206,0,-130065
619f929cc5d789f868984788,Caduela,,-800,839,-260,-16,0
619f929cc5d789f868984789,Castaigne,211.27599204335385,36,45,379,-946,479686.85802495014
619f929cc5d789f86898478a,Cagnache,731038,-937,-32.546789254574115,569,0,-454687
619f929cc5d789f86898478b,Di Loretto,-349965,,179982,-1.0646326357380786,-589,
619f929cc5d789f86898478c,Lemesle,-773,-520.7430385516847,0,-813252,797,749222.2692815993
619f929cc5d789f86898478d,Lemesle,-899,275.9439655992853,-825,144,485.13225334143567,1306691.5324623086
619f929cc5d789f86898478e,Thomine,,747,-933240,-251.5041397000288,,709265
619f929cc5d789f86898478f,Djouhri,566,-473,37,834,-188,434032
619f929cc5d789f868984790,Djouhri,272,-361,-105,-345,0,1246385349
619f929cc5d789f868984791,Leger,839,361,0,-536,-868,-1908363.8891270435
619f929cc5d789f868984792,Zaouch,632,-916,945,,434,1013115
619f929cc5d789f868984793,Blondel,1214.463596875144,-704,312,,702,-541440
619f929cc5d789f868984794,Zaouch,764368,253,-967,499950,,-1048446
619f929cc5d789f868984795,Domont,0,-390,0,0,-341,-219136
619f929cc5d789f868984796,Leger,-320,0,43,-330,0,-263753
619f929cc5d789f868984797,Collin,0,-255,116655,70,-780,299665
619f929cc5d789f868984798,Zaouch,-406626,0,225533,339,48.791401567431684,-627633
619f929cc5d789f868984799,Capart,-686,0,331,-175.56201077515192,-692153,90004
619f929cc5d789f86898479a,Blondel,275,0,-757,955,812,630344
619f929cc5d789f86898479b,Lemesle,219,-323.5006288178962,-681043,326,-897,12053
619f929cc5d789f86898479c,Chevriaux,799,,-326.2555240738374,749,429.16908029882546,362037
619f929cc5d789f86898479d,Cagnache,-564,-644,-197,-306,-88,981732
619f929cc5d789f86898479e,Noiret,-1517.3386572572383,969,245.76349867996285,-119,-463,410048
619f929cc5d789f86898479f,Leleu,541,0,956,546,347,-886027
619f929cc5d789f8689847a0,Drouart,0,517,-39,,426,633118
619f929cc5d789f8689847a1,Caduela,-452,-624,942,430.9855355665107,-969,0
619f929cc5d789f8689847a2,Drouart,-383.6775285656583,,0,128,-342,-152803607
619f929cc5d789f8689847a3,Leger,-543,-515,1.0920688519799384,-329,-25,
619f929cc5d789f8689847a4,De Jesus,,,-335,322190,,-800629
619f929cc5d789f8689847a5,Noiret,0,0,157,169983,0,-67116.93646218863
619f929cc5d789f8689847a6,Thomine,-792,-1057.58393384771,873,205535,-54.49513224589473,-579814
619f929cc5d789f8689847a7,Vautherot,951,538,310,,546,-785636
619f929cc5d789f8689847a8,Drouart,-57,839,877,96,953,844448
619f929cc5d789f8689847a9,Domont,362,,468.64880307201537,-588,37,
619f929cc5d789f8689847aa,Djouhri,0,-13.666311078813019,-353,0,,-151403
619f929cc5d789f8689847ab,Leger,,-860,-620,-1183.6023100721345,-117,1060027
619f929cc5d789f8689847ac,Leleu,-354,-135542,236,,-526,0
619f929cc5d789f8689847ad,Keklik,-6,,0,,614,196900308
619f929cc5d789f8689847ae,Leleu,-524,296,-737,-116.74755179677324,,629582
619f929cc5d789f8689847af,Chevriaux,,-386,-16,0,446,-135474
619f929cc5d789f8689847b0,Lievin,-144,-190,-487,512.4293724688181,0,841896
619f929cc5d789f8689847b1,Villoteau,0,-333,0,501,164,101247652
619f929cc5d789f8689847b2,Cagnache,801031,470,429.98902687056443,-641,-1051006,-757870
619f929cc5d789f8689847b3,Lecart,-911,1358.3559287296682,-48.33561649208653,-916,503.14778884193646,-1205767
619f929cc5d789f8689847b4,Caduela,665,-186,0,664,535502,-94352.69090784175
619f929cc5d789f8689847b5,Leger,,162206,-856,522,-847,-1432847
619f929cc5d789f8689847b6,Oulad Mansour,-336,-129,99,525,-322,
619f929cc5d789f8689847b7,Leger,0,514,123321,-219,137,-94288
619f929cc5d789f8689847b8,Capart,,527725,690,152,,-380717
619f929cc5d789f8689847b9,Cagnache,-859.0728009503495,1128.994402575533,860,-583,0,
619f929cc5d789f8689847ba,Capart,-178.0028354006989,,-731,-928,171094,401144
619f929cc5d789f8689847bb,Castaigne,-76,225,0,851,-693,
619f929cc5d789f8689847bc,Caduela,428.561839983499,-74,846,-650.7375491739584,-84,-337390
619f929cc5d789f8689847bd,Chevriaux,-359,-900,-82,52.45139302296853,13332,-90648.64533850172
619f929cc5d789f8689847be,Domont,-13,,0,0,397,-313129
619f929cc5d789f8689847bf,Zaouch,666,,-360,42,237,-1278260
619f929cc5d789f8689847c0,Leleu,0,811,147763,711,54,1092494
619f929cc5d789f8689847c1,Leleu,960,,0,-413,0,-496030
619f929cc5d789f8689847c2,Oulad Mansour,-981,-698,-316,189,-725,27187
619f929cc5d789f8689847c3,Caduela,,713,-737,436,275,-771566
619f929cc5d789f8689847c4,Thomine,728,876,19,-321.23524080937415,126,747903
619f929cc5d789f8689847c5,Lemesle,931,-951016,0,-39,333,481183
619f929cc5d789f8689847c6,Di Loretto,-77,335,174.72084310683888,690,915,995271
619f929cc5d789f8689847c7,Castaigne,485,-27,386,-23.826286933232243,0,139654.98807587987
619f929cc5d789f8689847c8,Thomine,366,-704374,,428,167761,-74394
619f929cc5d789f8689847c9,Villoteau,1000,919,874,-671,433290,
619f929cc5d789f8689847ca,Thomine,-207,-561,226,-177760,-346,113951
619f929cc5d789f8689847cb,Oulad Mansour,-979,0,896,248.79415280205635,265,-1281925
619f929cc5d789f8689847cc,Leger,-809919,615,696,244,-400,0
619f929cc5d789f8689847cd,Lemesle,-350,360,-297,-757,-549,-39725
619f929cc5d789f8689847ce,Di Loretto,,-661,53,659,-725,-72131
619f929cc5d789f8689847cf,Castaigne,-865469,,-270,-673,263307,-1342023
619f929cc5d789f8689847d0,Bartek,291,-239,-600,-726,-616.6954996066249,525555217
619f929cc5d789f8689847d1,Capart,484396,,,967,-952,83271
619f929cc5d789f8689847d2,Noiret,-142208,-818,-339,974,-436,-1390746
619f929cc5d789f8689847d3,Caduela,-894,0,-206646,-335,-1021.0054097330011,757486
619f929cc5d789f8689847d4,Noiret,917,-207,-986568,-392,591052,122880
619f929cc5d789f8689847d5,De Jesus,814,-910,-296,-306,961,-693983
619f929cc5d789f8689847d6,Caduela,-701,,-34,-385,396,372044.96860304545
619f929cc5d789f8689847d7,Keklik,615,-491,,0,628,-872455
619f929cc5d789f8689847d8,Cagnache,,-819918,-860,713,452,-56712.844234369426
619f929cc5d789f8689847d9,Bartek,122,-509,707,741,307,-103355219
619f929cc5d789f8689847da,Cagnache,-898,-345,-397,999,0,-873510
619f929cc5d789f8689847db,Noiret,-405,-940,408.7186481352344,0,-646,
619f929cc5d789f8689847dc,Keklik,290,-140,-296,-295,-680,141946
619f929cc5d789f8689847dd,Leger,0,77,243,-376,6.602087243786497,916245
619f929cc5d789f8689847de,Villoteau,236,,0,-302,-837,679514
619f929cc5d789f8689847df,Collin,-33,283.6758288723905,-469953,-97.07980289824384,-966,122867.34754026213
619f929cc5d789f8689847e0,Blondel,-731,292,0,-416,-592,312189
619f929cc5d789f8689847e1,Villoteau,,,770,156,969,-334102.74549283175
619f929cc5d789f8689847e2,Keklik,-391.9029710190391,265529,238,-372185,-711,380133094
619f929cc5d789f8689847e3,De Jesus,-781033,692,-801,176,,35157
619f929cc5d789f8689847e4,Noiret,-689,,930,-288,,932684.6722830759
619f929cc5d789f8689847e5,Caduela,172,,-695.9905221123868,0,300.32883274930555,-188894
619f929cc5d789f8689847e6,Vautherot,-886578,-126,977,452,467,334411
619f929cc5d789f8689847e7,Villoteau,-54,71104,-835,-1552.3617509185267,0,0
619f929cc5d789f8689847e8,Domont,-384,0,-264418,-426,400.5934631574025,41608061
619f929cc5d789f8689847e9,Chevriaux,932,-972,,829,763,-426042
619f929cc5d789f8689847ea,Drouart,762,-159,688,1046562,0,1046243
619f929cc5d789f8689847eb,Lievin,-357,139.25366432121717,-862136,87,,0
619f929cc5d789f8689847ec,Collin,-83,0,744,-309,,1170090
619f929cc5d789f8689847ed,Zaouch,-193,-127,187,-1037674,793,768848.4692450857
619f929cc5d789f8689847ee,Lievin,997.7665546641579,0,0,,0,-1461559
619f929cc5d789f8689847ef,Drouart,-316635,0,227,,383.8567927785366,233922
619f929cc5d789f8689847f0,Collin,0,138,-361,,,-423455
619f929cc5d789f8689847f1,Caduela,288,-0.08344362192084986,-241,,529947,-253774
619f929cc5d789f8689847f2,Capart,614383,878,-515,198,117,-313391
619f929cc5d789f8689847f3,Villoteau,192,0,330,-144.24024561221427,,583120
619f929cc5d789f8689847f4,Caduela,0,928,-427,-168,-292193,-845130
619f929cc5d789f8689847f5,Blondel,,-346.27685203420936,0,-946,-426,-97506
619f929cc5d789f8689847f6,Vautherot,593,139,0,-627,-290.14901242278404,-201032
619f929cc5d789f8689847f7,Castaigne,-794,213,,536,0,
619f929cc5d789f8689847f8,Lievin,432.2565479515008,-201,-710,,-571.9069887820872,467069
619f929cc5d789f8689847f9,Bannani,,341,-976.3696758561317,-771034,0,-82097
619f929cc5d789f8689847fa,Thomine,,,569,-900,-450.3727521703892,698798
619f929cc5d789f8689847fb,Blondel,-606,3,949,598,0,221928
619f929cc5d789f8689847fc,Lecart,-78,,57.86594361074801,-168,673,
619f929cc5d789f8689847fd,Oulad Mansour,-100,199,920,-810,160,14000
619f929cc5d789f8689847fe,Bannani,-861,701041,558,688,970,774459213
619f929cc5d789f8689847ff,Villoteau,911,145,684,,344,-222398869
619f929cc5d789f868984800,Djouhri,-990,-510,470.7538426517821,929907,-818,
619f929cc5d789f868984801,Oulad Mansour,28,-71,-492.11129742854564,-345,-75,913653070
619f929cc5d789f868984802,Atsi,124,-497,-530,0,-442178,446203.5445530785
619f929cc5d789f868984803,Keklik,0,90.8881456437933,0,0,742,
619f929cc5d789f868984804,Bartek,0,-143,-989.9480363998066,498,-929,856375
619f929cc5d789f868984805,Lemesle,-106,777,1206.1495765845254,,-19.126519825339038,-1109369.402907265
619f929cc5d789f868984806,Lievin,0,677,-847,-120,289,-192800
619f929cc5d789f868984807,Keklik,793,-1418.2042659796641,,469,221,-6529347
619f929cc5d789f868984808,Zaouch,-541,-760,0,740,657,
619f929cc5d789f868984809,Leleu,-686,800,-210,796,933,1629382
619f929cc5d789f86898480a,Noiret,306,-468,15.199462952350842,698,-204424,-238845002
619f929cc5d789f86898480b,Castaigne,0,0,-15,,778,-1167339
619f929cc5d789f86898480c,Keklik,800,,,627,-815,630648
619f929cc5d789f86898480d,Collin,893244,0,0,0,-156.35913975510758,221767.45494944762
619f929cc5d789f86898480e,Noiret,952,286,404.5205140081214,,375,541550
619f929cc5d789f86898480f,Drouart,1215.954881840082,558,-39,-719,0,98146
619f929cc5d789f868984810,Noiret,163317,203,0,271,43.06849770897617,252804
619f929cc5d789f868984811,Vautherot,-632,963237,,-129.50273556868686,-721,-666350
619f929cc5d789f868984812,Lievin,,-779,598,789,1116.3163950397127,98531.87255923628
619f929cc5d789f868984813,Oulad Mansour,-199,,0,-1099.758280919131,866,1442634
619f929cc5d789f868984814,Chevriaux,160.1452234283584,674377,-872,,-694,-30520
619f929cc5d789f868984815,Capart,712,,371,,-120,913203
619f929cc5d789f868984816,Domont,445,774,0,0,-142,
619f929cc5d789f868984817,Atsi,-809,683,-1145.9278782317467,,582164,-22855
619f929cc5d789f868984818,Caduela,-435,561,-308,-269,305525,271934
619f929cc5d789f868984819,Keklik,-954349,-988,512,-422,-779,415171
619f929cc5d789f86898481a,Capart,-500,-911,,,-76,161628
619f929cc5d789f86898481b,Lecart,-438,445,29,626,-8,94473.74813312908
619f929cc5d789f86898481c,Caduela,0,-482,0,187,-557722,-350384
619f929cc5d789f86898481d,Keklik,-390,0,-548,284.62370004021574,-792,1471859
619f929cc5d789f86898481e,Keklik,-413,-879.8104338415046,550,203313,0,328418
619f929cc5d789f86898481f,Leleu,,841,104,777,-133,-220711
619f929cc5d789f868984820,Vautherot,178,588,-784,,-216,-219125.81037422534
619f929cc5d789f868984821,Bannani,317,0,843249,,-374,
619f929cc5d789f868984822,Lievin,,656,,-661.3759871995946,240,-2193706163
619f929cc5d789f868984823,Keklik,431,487,0,913,41.08000070799645,981942.6313229027
619f929cc5d789f868984824,Noiret,-991,0,939906,136,,49411.76998319356
619f929cc5d789f868984825,Bartek,865,0,291082,-258,805,0
619f929cc5d789f868984826,Collin,603,561,-97768,324412,-626,1374782
619f929cc5d789f868984827,De Jesus,,381.4786265364595,-729.5252403034439,557,-893,308160
619f929cc5d789f868984828,Bartek,-944,-834.9575317525943,449,386,901,
619f929cc5d789f868984829,Leger,265,777,341,-433,-666,-1072990
619f929cc5d789f86898482a,Collin,0,728,96.28722310903284,541,205,725831
619f929cc5d789f86898482b,Keklik,955460,0,263,-528,691,-1292870
619f929cc5d789f86898482c,Vautherot,725,-236,-862136,-709,-179,452138115
619f929cc5d789f86898482d,Lievin,-827,643269,195,-604,-168,25666
619f929cc5d789f86898482e,Drouart,0,-5.507515839970932,183.15952033845699,658,781,0
619f929cc5d789f86898482f,Thomine,500,334,-243,-166,104,413336
619f929cc5d789f868984830,Villoteau,107,0,-439956,1072.8140261069982,426,747815
619f929cc5d789f868984831,Collin,-782,0,-929,,373.52316157053355,-1296481
619f929cc5d789f868984832,Djouhri,0,,415,592,-470,8165.573521777966
619f929cc5d789f868984833,Leger,0,-807,-946572,-236,-229,-588500
619f929cc5d789f868984834,Bartek,-763257,-295,-496,-413,-272195,
619f929cc5d789f868984835,Villoteau,-122.20875139793421,625,-873.069154870933,-233,0,-742107
619f929cc5d789f868984836,Castaigne,15,253,-991,,-643269,-818178
619f929cc5d789f868984837,Djouhri,177760,680,158,-1033.8260540944016,-67,-558379
619f929cc5d789f868984838,Keklik,981,149,814,-445,363297,0
619f929cc5d789f868984839,Leger,1086558,,-521,0,-21,-737634
619f929cc5d789f86898483a,Thomine,-259974,879,-461,-1309.6713587566248,-222,563599190
619f929cc5d789f86898483b,Blondel,-592,681,0,151,0,1046269
619f929cc5d789f86898483c,Noiret,621,-264,692,500.47980317956734,0,24027597
619f929cc5d789f86898483d,Domont,-264,,-358,621,163,142909
619f929cc5d789f86898483e,Atsi,-585,-124,-538,-586608,546,190270
619f929cc5d789f86898483f,Caduela,-217.29904648998806,-390,,-329.87255273238543,,
619f929cc5d789f868984840,Drouart,-588,-633.1130567686296,-44.40344467230252,-211,-597,-1071212.8216784727
619f929cc5d789f868984841,Cagnache,637,84,,-667,-997,-1037806209
619f929cc5d789f868984842,Castaigne,-216,-199,0,0,-393,-167523
619f929cc5d789f868984843,Djouhri,228,-585,209,-281083,160,0
619f929cc5d789f868984844,Zaouch,-960,-807,,255,109989,1093819
619f929cc5d789f868984845,Vautherot,675,-873.6885796155548,-104.75895560096288,-111100,677,1302358
619f929cc5d789f868984846,Leger,-139,-413292,941,408,83.39419233229877,1305303
619f929cc5d789f868984847,Vautherot,1111000,-754,742148,67,369963,0
619f929cc5d789f868984848,Zaouch,-318,353,,,0,-306362
619f929cc5d789f868984849,Zaouch,-518,,752.706826591507,,636,-35549
619f929cc5d789f86898484a,Blondel,-42,,-525,-972,0,937916
619f929cc5d789f86898484b,Noiret,0,-734,-1073.6266817640196,0,172205,-1406186
619f929cc5d789f86898484c,Noiret,-583,568,106.74743024067229,97,248,443799
619f929cc5d789f86898484d,Noiret,-157762,62,779922,0,397,898120.7765212462
619f929cc5d789f86898484e,Leleu,,919,-858,-719,-773,339769.60651224694
619f929cc5d789f86898484f,Zaouch,215,,-537,255,-644,137008
619f929cc5d789f868984850,Bartek,856.5761592555863,0,281,-1078.1225942441674,-557.1492756695393,2345
619f929cc5d789f868984851,Keklik,401,148,-588,545501,320,108780
619f929cc5d789f868984852,Atsi,-705,192,261085,-373,-89991,285596
619f929cc5d789f868984853,Lievin,657,177,-723261,-945461,-715,-667799
619f929cc5d789f868984854,Di Loretto,56,0,863,-247,-267,704499
619f929cc5d789f868984855,Leleu,-370,-101,-473.02583871440896,0,809,757886
619f929cc5d789f868984856,Thomine,-604,-25553,117,0,0,-249320
619f929cc5d789f868984857,Djouhri,0,,1144.2069033056148,-494,-201,
619f929cc5d789f868984858,Oulad Mansour,-480,-481,0,-273.69892461646214,-816,
619f929cc5d789f868984859,Caduela,411,-920,1582.7269764503344,438,-929,0
619f929cc5d789f86898485a,Atsi,-873,-5555,250,,-715,454203
619f929cc5d789f86898485b,Noiret,0,831,-339,-569,881,561374968
619f929cc5d789f86898485c,Zaouch,,608828,636,-508,479,-639255
619f929cc5d789f86898485d,Caduela,63,,-316,764,-954,-150454
619f929cc5d789f86898485e,Thomine,0,-447.42831005373887,461,169,0,589586591
619f929cc5d789f86898485f,Oulad Mansour,-693,-239,1077670,777,0,-1493832
619f929cc5d789f868984860,Collin,477730,-700,-84,-691,0,-1537712
619f929cc5d789f868984861,Zaouch,25,-238.86641118442284,-978,-865469,102,-24694
619f929cc5d789f868984862,Djouhri,733,-799,,-279972,-1079.3784720815706,110761
619f929cc5d789f868984863,Leger,-32,-135,-611,-822,9.712091358641755,-10631.758223871477
619f929cc5d789f868984864,Lievin,-21,462176,0,0,-597,-461944
619f929cc5d789f868984865,De Jesus,325,-658,-302,-520,952,-404785
619f929cc5d789f868984866,Djouhri,251,108,775478,0,-512,-516830
619f929cc5d789f868984867,Drouart,65549,242.55627006494765,,-138,253,0
619f929cc5d789f868984868,Djouhri,90,,0,0,12,-327599
619f929cc5d789f868984869,Noiret,1033.0135494077433,706,602,43329,-251,
619f929cc5d789f86898486a,Villoteau,0,-493,,-432,-917,1080217523
619f929cc5d789f86898486b,Bartek,0,57772,134,326.59381044657107,,-248209
619f929cc5d789f86898486c,Lemesle,270,-998789,-1068782,508,,777978
619f929cc5d789f86898486d,Bartek,146,672,370,,-317.75366441622015,216445
619f929cc5d789f86898486e,Thomine,-626,0,0,-69,-630,-3202
619f929cc5d789f86898486f,Castaigne,0,322,-302,271,0,-848838
619f929cc5d789f868984870,Cagnache,,-28.251976319041596,-757,-1085.2761140021332,,904231
619f929cc5d789f868984871,Zaouch,-311080,0,393,-579,0,1126349
619f929cc5d789f868984872,Villoteau,94,,96,-778,-152,-759900
619f929cc5d789f868984873,Noiret,539,637,,-612,844.6648361907547,1137362
619f929cc5d789f868984874,Zaouch,541,606606,212,523,-894.8011119113369,-518372.42507968354
619f929cc5d789f868984875,Collin,-719,-947,-555500,0,52,-1563330
619f929cc5d789f868984876,Leger,-223311,,0,-711,769,0
619f929cc5d789f868984877,Djouhri,-430,,-60,445,0,-829902
619f929cc5d789f868984878,Bartek,-579,,-573,-334,-448,558132.3252449193
619f929cc5d789f868984879,Noiret,,826584,-811,592,-505505,-240331.36509755364
619f929cc5d789f86898487a,Leleu,370,-111,101101,,-896577,-381482
619f929cc5d789f86898487b,Atsi,-941,913,-687,16,79992,-282823
619f929cc5d789f86898487c,Blondel,887,-607,717,-726,-970,
619f929cc5d789f86898487d,Capart,750,-583,-196647,0,1073226,291288646
619f929cc5d789f86898487e,Keklik,-765,-430,-63,888,399,737461
619f929cc5d789f86898487f,Leleu,-705,962,-695,-888,30,613547
619f929cc5d789f868984880,Castaigne,1045451,-838,599,-692153,755,1012221
619f929cc5d789f868984881,Oulad Mansour,468,-873,-974347,0,252197,1224970824
619f929cc5d789f868984882,Oulad Mansour,0,,155540,967,-370,-1639272
619f929cc5d789f868984883,Oulad Mansour,-651,907,259,-789921,0,0
619f929cc5d789f868984884,Domont,-745,-927,-314,-444,0,
619f929cc5d789f868984885,Caduela,0,,138,-909.2443657323223,,0
619f929cc5d789f868984886,Lecart,772,-215.5939351686953,-84,0,,44764
619f929cc5d789f868984887,Capart,-642,-1048784,,-496,,181378
619f929cc5d789f868984888,Drouart,-95,,-608,-41,614,-15010
619f929cc5d789f868984889,Keklik,0,0,102,683,,184812
619f929cc5d789f86898488a,De Jesus,-52,,-890,237,478,-632061
619f929cc5d789f86898488b,Bartek,324,925463,-380,973,654,-946913
619f929cc5d789f86898488c,Lecart,0,-177,277,0,146,-242295768
619f929cc5d789f86898488d,Lemesle,-95,-743,675,-571,282,762547071
619f929cc5d789f86898488e,De Jesus,619938,-207,558,229,,0
619f929cc5d789f86898488f,Bartek,547,,,758,-902,387013
619f929cc5d789f868984890,Villoteau,124,261,,,-7,-109294
619f929cc5d789f868984891,Lievin,0,657,82,249,626.8339159998526,-160686
619f929cc5d789f868984892,Di Loretto,-737,-983,395.7682589046735,-27,-661.2897189400825,1055206
619f929cc5d789f868984893,Villoteau,167761,0,-503,,-596607,896151
619f929cc5d789f868984894,Villoteau,255,-569,-175.93664881571922,,-79.04788603826361,1609075743
619f929cc5d789f868984895,Lemesle,776,-913242,863,-51,-21,178743235
619f929cc5d789f868984896,Domont,87.22540714839019,-409,658,-997,-30,-1062787044
619f929cc5d789f868984897,Caduela,0,808,,0,408848,
619f929cc5d789f868984898,Chevriaux,-259,378,472,-123321,58,539136
619f929cc5d789f868984899,Djouhri,-135542,-485,-690,587,297.1252582178691,828643
619f929cc5d789f86898489a,Collin,,664,-794,244,-383,-107044
619f929cc5d789f86898489b,Domont,0,-496617,-938,923,-270,-475018
619f929cc5d789f86898489c,Bartek,713,869,-625,0,-549,-292714059
619f929cc5d789f86898489d,Keklik,-64,866,971,,-577,228155
619f929cc5d789f86898489e,Thomine,993,0,816585,945,76,0
619f929cc5d789f86898489f,Bartek,0,266,-249,-14.215918859582159,-369,
619f929cc5d789f8689848a0,Noiret,-369,0,-16.9349046248728,-150,188.07083687503382,0
619f929cc5d789f8689848a1,Caduela,0,-592,211,612,569,358550808
619f929cc5d789f8689848a2,Thomine,-341,363,,0,150.92090040230192,
619f929cc5d789f8689848a3,Lemesle,1651.6476921460942,-882,,300,543,776095
619f929cc5d789f8689848a4,Domont,0,-86,877,402,-435,-290596
619f929cc5d789f8689848a5,Bartek,379,975458,191,-645,997678,-999232
619f929cc5d789f8689848a6,Zaouch,-532,-247753,51106,-576609,252,633665
619f929cc5d789f8689848a7,Lievin,-247,696,-248,1405.6077240752506,605,379234
619f929cc5d789f8689848a8,Lecart,-701,-553,-96.98842440424167,-0.758257496531829,601,267266
619f929cc5d789f8689848a9,Leleu,725,-550,1525.9236384116487,,931,-1404387
619f929cc5d789f8689848aa,Leleu,203,-249,444,708,-911,
619f929cc5d789f8689848ab,Noiret,25,725.4183234341497,384,-2,184,372055
619f929cc5d789f8689848ac,Lievin,,193.11240823931544,745,-265.0528627017347,-217,-2419279159
619f929cc5d789f8689848ad,Leger,-75,0,562,-170,385,105453
619f929cc5d789f8689848ae,Chevriaux,640,-838,-246,-574,-241,-1690922.1961993931
619f929cc5d789f8689848af,De Jesus,54,829917,-448.8444389887615,116,-315,-440401
619f929cc5d789f8689848b0,Capart,477,-368,,0,-515504,0
619f929cc5d789f8689848b1,Bartek,84,925,499,832,952,
619f929cc5d789f8689848b2,Leleu,-856,991,909,-167761,0,-323222
619f929cc5d789f8689848b3,Leger,,561.652220407407,-356,-559,731,-772901
619f929cc5d789f8689848b4,De Jesus,-5,235,171,964.0930811049491,-828,
619f929cc5d789f8689848b5,Oulad Mansour,0,0,0,-503,835.3405616203742,
619f929cc5d789f8689848b6,Domont,-724,-436.8795016529422,157,205,754,446608.21171962685
619f929cc5d789f8689848b7,De Jesus,-786588,50,85,-303,652,547426
619f929cc5d789f8689848b8,Castaigne,-737,519,-574387,0,44,-1295715
619f929cc5d789f8689848b9,Caduela,769,-973,64,-958,469,-260810
619f929cc5d789f8689848ba,Blondel,432,-107,755,625,18,0
619f929cc5d789f8689848bb,Di Loretto,302,46,-237754,0,-944,-159724.0908156796
619f929cc5d789f8689848bc,Keklik,-740,-805,-409,-968,0,265792307
619f929cc5d789f8689848bd,Bartek,583,270,-20.719352706383816,295,-611,0
619f929cc5d789f8689848be,Caduela,-257,422,,627715,-655,62740
619f929cc5d789f8689848bf,Keklik,-390,,0,537,99,624591
619f929cc5d789f8689848c0,Di Loretto,368,12,,0,-159,
619f929cc5d789f8689848c1,Thomine,-1483.8635662644897,,-628,624,-53.204300689634856,
619f929cc5d789f8689848c2,Leger,458,-523,130,380,-451,
619f929cc5d789f8689848c3,Oulad Mansour,-800,555,-877,588,,-832164553
619f929cc5d789f8689848c4,Collin,-315,0,1106556,950.1934812145772,0,0
619f929cc5d789f8689848c5,Bannani,,24,279,-285,-166.42642122072425,100218866
619f929cc5d789f8689848c6,Collin,262,55.63508186560351,0,-176,-749,840569
619f929cc5d789f8689848c7,Lecart,-738,-83,914,0,0,-7250
619f929cc5d789f8689848c8,Chevriaux,645,247753,-955,878801,-904,-248423
619f929cc5d789f8689848c9,Capart,417736,985457,1000,-81.51291679090703,-645,
619f929cc5d789f8689848ca,Lemesle,-46,580,394,-436,156,-294160
619f929cc5d789f8689848cb,Capart,,,-383,-101101,-457,-168262
619f929cc5d789f8689848cc,Lecart,0,-348,591,313,340,714855
619f929cc5d789f8689848cd,Caduela,-306,-237.8256342000508,995,591,453,308922.2144966722
619f929cc5d789f8689848ce,Domont,-211,-466,712,-551,-69,-56131
619f929cc5d789f8689848cf,Vautherot,-314,791032,-173,,-626604,0
619f929cc5d789f8689848d0,Keklik,-757,-115,233310,595.8266478426741,,
